event_id,event_timestamp,user_id,device_id,ip_address,application_name,authentication_method,authentication_result
908051,2026-07-13T22:45:45Z,1056,5077,192.0.2.185,Google Workspace,Password,Invalid Password
907957,2026-07-13T23:09:13Z,1003,,192.0.2.13,Workday,Password,Success
908079,2026-07-13T23:34:11Z,1067,5078,198.51.100.63,Slack,Password,Invalid Password
908662,2026-07-14T00:00:58Z,1116,5150,198.51.100.160,AWS Console,MFA Push,Success
908620,2026-07-14T00:16:08Z,1100,5116,203.0.113.212,Microsoft 365,OAuth,Success
908701,2026-07-14T00:25:54Z,1129,5137,192.0.2.190,ServiceNow,SSO,Success
908548,2026-07-14T00:26:39Z,1061,5097,198.51.100.79,VPN Portal,MFA Push,Success
908459,2026-07-14T00:33:39Z,1020,,203.0.113.233,Workday,MFA Push,Success
908433,2026-07-14T00:40:48Z,1009,5012,203.0.113.139,Google Workspace,MFA Push,Success
908671,2026-07-14T00:54:15Z,1119,5159,198.51.100.241,VPN Portal,MFA Push,Invalid Password
908688,2026-07-14T00:59:18Z,1123,5152,192.0.2.219,Slack,MFA Push,Success
908638,2026-07-14T01:26:37Z,1106,5130,198.51.100.168,Workday,Password,Success
908809,2026-07-14T01:29:55Z,1193,5227,203.0.113.46,ServiceNow,MFA Push,Success
908837,2026-07-14T01:30:36Z,1210,5260,198.51.100.240,Slack,Password,Success
908580,2026-07-14T01:38:00Z,1074,5064,203.0.113.61,Internal Admin Portal,MFA Push,Success
908788,2026-07-14T02:14:27Z,1182,5244,203.0.113.174,GitHub Enterprise,Password,Success
908793,2026-07-14T02:24:03Z,1185,5234,198.51.100.67,Google Workspace,Password,Success
908469,2026-07-14T02:28:29Z,1024,5020,198.51.100.29,GitHub Enterprise,Password,Success
908754,2026-07-14T02:34:28Z,1164,5199,192.0.2.215,VPN Portal,Passkey,MFA Denied
908812,2026-07-14T02:39:03Z,1196,5245,192.0.2.186,Workday,Password,Conditional Access Blocked
908726,2026-07-14T02:53:28Z,1140,5168,203.0.113.19,VPN Portal,MFA Push,Success
908798,2026-07-14T03:03:47Z,1188,,192.0.2.49,ServiceNow,SSO,Success
908437,2026-07-14T03:10:31Z,1011,5036,198.51.100.234,VPN Portal,Passkey,Account Locked
908813,2026-07-14T03:19:10Z,1196,5215,203.0.113.46,Microsoft 365,SSO,Success
908503,2026-07-14T03:25:33Z,1039,5031,192.0.2.33,Salesforce,Passkey,Success
908444,2026-07-14T03:32:23Z,1012,5051,192.0.2.89,AWS Console,SSO,Success
908632,2026-07-14T03:36:47Z,1104,5123,198.51.100.28,AWS Console,Passkey,Success
908536,2026-07-14T03:38:00Z,1054,5063,198.51.100.111,Internal Admin Portal,SSO,Success
908577,2026-07-14T03:56:06Z,1074,5083,198.51.100.60,GitHub Enterprise,SSO,MFA Timeout
908670,2026-07-14T03:56:56Z,1118,5133,198.51.100.142,Microsoft 365,Password,Success
908782,2026-07-14T03:59:46Z,1178,5211,198.51.100.195,Google Workspace,Passkey,Success
908816,2026-07-14T04:03:39Z,1198,5223,203.0.113.8,VPN Portal,OAuth,Success
908749,2026-07-14T04:08:29Z,1162,5198,192.0.2.108,GitHub Enterprise,Password,Success
908718,2026-07-14T04:14:13Z,1137,5171,203.0.113.28,Salesforce,SSO,Success
908482,2026-07-14T04:17:58Z,1032,5041,203.0.113.10,VPN Portal,Password,Success
908499,2026-07-14T04:23:08Z,1038,5048,192.0.2.218,AWS Console,Password,Success
908647,2026-07-14T04:31:20Z,1109,5152,192.0.2.51,Salesforce,MFA Push,Success
908520,2026-07-14T04:53:55Z,1048,5079,203.0.113.159,,OAuth,Success
908681,2026-07-14T04:58:05Z,1121,5148,192.0.2.152,Microsoft 365,MFA Push,Success
908652,2026-07-14T05:02:02Z,1111,5157,192.0.2.205,Microsoft 365,Password,Success
908415,2026-07-14T05:02:15Z,1003,5048,198.51.100.253,Salesforce,Passkey,Success
908623,2026-07-14T05:03:49Z,1101,5121,198.51.100.220,Microsoft 365,Password,Success
908627,2026-07-14T05:04:27Z,1102,5124,192.0.2.179,Microsoft 365,Password,Success
908522,2026-07-14T05:07:09Z,1048,5053,203.0.113.128,Microsoft 365,SSO,Invalid Password
908521,2026-07-14T05:09:49Z,1048,5075,198.51.100.131,VPN Portal,Password,Success
908801,2026-07-14T05:13:16Z,1189,5220,192.0.2.147,Microsoft 365,Password,Success
908734,2026-07-14T05:20:39Z,1148,5200,198.51.100.41,ServiceNow,MFA Push,Success
908611,2026-07-14T05:24:43Z,1095,5109,198.51.100.236,GitHub Enterprise,Password,Success
908768,2026-07-14T05:24:58Z,1173,5212,203.0.113.48,VPN Portal,Password,Success
908596,2026-07-14T05:25:34Z,1086,5105,203.0.113.75,Slack,Passkey,Account Locked
908481,2026-07-14T05:35:47Z,1032,5051,192.0.2.28,Google Workspace,SSO,Success
908805,2026-07-14T05:42:09Z,1192,5223,198.51.100.143,Google Workspace,SSO,Success
908509,2026-07-14T05:44:14Z,1044,5076,192.0.2.182,VPN Portal,MFA Push,Success
908586,2026-07-14T05:45:29Z,1077,5078,198.51.100.108,Internal Admin Portal,MFA Push,Success
908763,2026-07-14T05:46:58Z,1171,5217,203.0.113.90,VPN Portal,Password,Success
908758,2026-07-14T05:58:26Z,1170,5235,203.0.113.56,AWS Console,Password,Success
908585,2026-07-14T06:17:24Z,1077,5057,203.0.113.138,,MFA Push,Success
908605,2026-07-14T06:23:10Z,1089,5119,198.51.100.130,GitHub Enterprise,Passkey,Success
908554,2026-07-14T06:36:14Z,1062,5084,198.51.100.149,Workday,SSO,Success
908488,2026-07-14T06:40:42Z,1035,5024,198.51.100.61,Workday,Password,Success
908663,2026-07-14T07:07:55Z,1117,5154,203.0.113.32,Salesforce,Password,Success
908659,2026-07-14T07:18:23Z,1116,5139,192.0.2.59,Google Workspace,SSO,Success
908815,2026-07-14T07:35:18Z,1196,5247,198.51.100.105,GitHub Enterprise,MFA Push,Success
908717,2026-07-14T07:37:17Z,1136,5166,192.0.2.145,Google Workspace,SSO,Success
908775,2026-07-14T07:41:00Z,1175,5243,198.51.100.99,ServiceNow,Password,Success
908421,2026-07-14T07:46:48Z,1004,5015,198.51.100.71,ServiceNow,Password,Success
908697,2026-07-14T07:47:12Z,1126,5159,203.0.113.41,VPN Portal,Password,Success
908495,2026-07-14T07:49:46Z,1038,5042,192.0.2.112,Workday,Password,Success
908584,2026-07-14T07:51:54Z,1075,5061,192.0.2.226,GitHub Enterprise,MFA Push,Success
908743,2026-07-14T07:54:08Z,1157,5191,198.51.100.184,VPN Portal,MFA Push,Success
908570,2026-07-14T08:03:04Z,1072,5084,192.0.2.182,Slack,SSO,Success
908646,2026-07-14T08:07:26Z,1109,5134,198.51.100.203,Internal Admin Portal,SSO,Success
908543,2026-07-14T08:14:39Z,1058,5059,198.51.100.106,Salesforce,OAuth,Success
908526,2026-07-14T08:16:22Z,1051,5086,192.0.2.219,Google Workspace,SSO,Success
908628,2026-07-14T08:17:33Z,1103,5098,203.0.113.154,VPN Portal,Password,Success
908748,2026-07-14T08:17:43Z,1161,5207,192.0.2.52,VPN Portal,Password,Conditional Access Blocked
908669,2026-07-14T08:19:23Z,1118,5135,192.0.2.49,ServiceNow,SSO,Invalid Password
908486,2026-07-14T08:21:02Z,1035,5016,192.0.2.103,ServiceNow,Password,MFA Denied
908639,2026-07-14T08:22:37Z,1107,5140,192.0.2.169,Microsoft 365,SSO,Success
908676,2026-07-14T08:23:53Z,1120,5141,192.0.2.193,AWS Console,SSO,Success
908420,2026-07-14T08:25:10Z,1004,5038,203.0.113.2,Microsoft 365,MFA Push,Success
908477,2026-07-14T08:29:29Z,1030,5033,203.0.113.55,AWS Console,Password,Success
908723,2026-07-14T08:35:35Z,1139,5176,198.51.100.233,AWS Console,MFA Push,Success
908422,2026-07-14T08:43:58Z,1006,5022,192.0.2.174,GitHub Enterprise,OAuth,Success
908760,2026-07-14T08:44:00Z,1170,5230,198.51.100.87,AWS Console,Password,Success
908471,2026-07-14T08:44:57Z,1027,5032,198.51.100.139,Workday,MFA Push,Success
908684,2026-07-14T08:50:27Z,1122,5149,192.0.2.106,AWS Console,Password,Invalid Password
908510,2026-07-14T08:57:11Z,1044,5088,198.51.100.219,Workday,MFA Push,Success
908716,2026-07-14T09:02:49Z,1135,5176,203.0.113.39,Workday,OAuth,Success
908601,2026-07-14T09:05:33Z,1088,5108,203.0.113.67,GitHub Enterprise,MFA Push,Success
908533,2026-07-14T09:05:58Z,1053,5054,198.51.100.91,Internal Admin Portal,MFA Push,Success
908423,2026-07-14T09:07:03Z,1006,5001,198.51.100.134,Slack,SSO,MFA Denied
908475,2026-07-14T09:17:49Z,1029,5019,203.0.113.194,ServiceNow,SSO,Conditional Access Blocked
908746,2026-07-14T09:19:57Z,1160,5186,198.51.100.98,VPN Portal,Passkey,Success
908770,2026-07-14T09:21:01Z,1174,5231,203.0.113.124,Slack,SSO,Success
908630,2026-07-14T09:21:36Z,1104,5122,192.0.2.61,Workday,MFA Push,Success
908564,2026-07-14T09:21:56Z,1069,5076,192.0.2.131,VPN Portal,SSO,Success
908761,2026-07-14T09:23:01Z,1171,5215,192.0.2.42,AWS Console,SSO,Success
908476,2026-07-14T09:26:34Z,1029,5046,203.0.113.245,VPN Portal,MFA Push,Success
908587,2026-07-14T09:26:48Z,1078,,203.0.113.56,GitHub Enterprise,MFA Push,Success
908608,2026-07-14T09:32:02Z,1092,5119,203.0.113.179,AWS Console,Password,Success
908552,2026-07-14T09:32:14Z,1062,5061,203.0.113.208,ServiceNow,MFA Push,Success
908709,2026-07-14T09:32:21Z,1133,5176,203.0.113.130,Slack,Password,Success
908665,2026-07-14T09:33:20Z,1117,5148,203.0.113.119,Workday,Password,Success
908494,2026-07-14T09:33:54Z,1038,5031,198.51.100.222,Salesforce,MFA Push,Success
908490,2026-07-14T09:39:09Z,1035,5005,192.0.2.35,ServiceNow,SSO,Success
908672,2026-07-14T09:39:37Z,1119,5140,203.0.113.74,VPN Portal,Passkey,Success
908781,2026-07-14T09:41:00Z,1178,5226,203.0.113.199,Microsoft 365,OAuth,Success
908835,2026-07-14T09:45:52Z,1208,5253,198.51.100.128,VPN Portal,SSO,Success
908465,2026-07-14T09:49:54Z,1023,5011,203.0.113.162,Salesforce,SSO,Success
908426,2026-07-14T09:53:03Z,1006,5025,198.51.100.190,VPN Portal,MFA Push,Invalid Password
908636,2026-07-14T09:54:39Z,1106,5130,203.0.113.75,Slack,MFA Push,Success
908500,2026-07-14T09:56:50Z,1038,,192.0.2.235,Slack,SSO,Success
908651,2026-07-14T09:58:05Z,1110,5136,203.0.113.43,Google Workspace,MFA Push,Success
908498,2026-07-14T10:00:20Z,1038,5032,198.51.100.48,Microsoft 365,MFA Push,Success
908783,2026-07-14T10:01:42Z,1180,5240,198.51.100.135,Workday,Passkey,Success
908808,2026-07-14T10:02:53Z,1193,5213,203.0.113.117,Google Workspace,Password,Success
908650,2026-07-14T10:06:09Z,1109,5153,192.0.2.237,VPN Portal,Password,Success
908656,2026-07-14T10:07:57Z,1114,5138,198.51.100.242,AWS Console,Password,Success
908728,2026-07-14T10:08:26Z,1143,,203.0.113.209,AWS Console,Password,Success
908712,2026-07-14T10:10:09Z,1135,5163,198.51.100.223,Internal Admin Portal,OAuth,Success
908687,2026-07-14T10:10:59Z,1123,5151,198.51.100.11,Microsoft 365,MFA Push,Success
908689,2026-07-14T10:15:46Z,1123,5134,203.0.113.183,ServiceNow,SSO,Success
908841,2026-07-14T10:21:58Z,1212,5257,203.0.113.73,Slack,SSO,Success
908568,2026-07-14T10:22:48Z,1071,5054,203.0.113.196,Internal Admin Portal,Password,Success
908823,2026-07-14T10:26:50Z,1201,5262,198.51.100.205,VPN Portal,Password,Conditional Access Blocked
908819,2026-07-14T10:27:15Z,1199,5257,192.0.2.190,GitHub Enterprise,MFA Push,Success
908480,2026-07-14T10:27:42Z,1031,5020,198.51.100.147,Internal Admin Portal,Password,Success
908512,2026-07-14T10:28:36Z,1045,5087,192.0.2.147,VPN Portal,Password,Success
908622,2026-07-14T10:30:19Z,1101,5110,198.51.100.2,Workday,Passkey,Success
908591,2026-07-14T10:31:23Z,1081,5112,192.0.2.25,Microsoft 365,SSO,Success
908493,2026-07-14T10:32:25Z,1037,5027,203.0.113.44,Workday,Password,Success
908575,2026-07-14T10:37:24Z,1073,5096,192.0.2.77,Internal Admin Portal,Password,Success
908524,2026-07-14T10:37:25Z,1050,5079,198.51.100.10,Salesforce,MFA Push,Success
908698,2026-07-14T10:39:28Z,1128,5141,192.0.2.76,Microsoft 365,Password,Success
908737,2026-07-14T10:39:41Z,1151,5185,192.0.2.55,Internal Admin Portal,SSO,Success
908528,2026-07-14T10:40:13Z,1051,5057,198.51.100.31,Salesforce,Password,Success
908685,2026-07-14T10:41:46Z,1123,5145,203.0.113.210,AWS Console,SSO,MFA Denied
908664,2026-07-14T10:43:21Z,1117,5159,192.0.2.179,GitHub Enterprise,Password,Invalid Password
908540,2026-07-14T10:43:53Z,1057,5063,192.0.2.94,GitHub Enterprise,OAuth,Success
908660,2026-07-14T10:47:19Z,1116,5144,192.0.2.57,Internal Admin Portal,Passkey,Invalid Password
908544,2026-07-14T10:53:16Z,1058,5093,192.0.2.22,VPN Portal,MFA Push,MFA Timeout
908790,2026-07-14T10:55:51Z,1183,5221,192.0.2.182,Internal Admin Portal,SSO,Success
908556,2026-07-14T10:56:57Z,1063,5057,192.0.2.124,Workday,MFA Push,Success
908485,2026-07-14T11:00:13Z,1034,5037,203.0.113.191,VPN Portal,OAuth,Success
908461,2026-07-14T11:00:28Z,1020,5048,203.0.113.29,ServiceNow,OAuth,Success
908462,2026-07-14T11:03:16Z,1020,,198.51.100.61,Internal Admin Portal,SSO,Invalid Password
908655,2026-07-14T11:03:28Z,1114,5143,192.0.2.84,Workday,Password,Success
908786,2026-07-14T11:03:39Z,1181,5234,192.0.2.131,Internal Admin Portal,SSO,Success
908419,2026-07-14T11:04:01Z,1004,5006,203.0.113.156,GitHub Enterprise,SSO,Invalid Password
908654,2026-07-14T11:09:16Z,1113,5160,203.0.113.123,GitHub Enterprise,OAuth,Success
908598,2026-07-14T11:09:23Z,1087,5102,203.0.113.172,Google Workspace,Password,MFA Timeout
908792,2026-07-14T11:13:16Z,1183,5220,192.0.2.207,GitHub Enterprise,MFA Push,Success
908416,2026-07-14T11:19:24Z,1003,5050,192.0.2.204,AWS Console,Password,Conditional Access Blocked
908722,2026-07-14T11:19:26Z,1138,5176,192.0.2.51,Slack,Password,Success
908740,2026-07-14T11:22:10Z,1154,5201,198.51.100.97,Google Workspace,MFA Push,Invalid Password
908436,2026-07-14T11:26:27Z,1011,5041,192.0.2.138,ServiceNow,MFA Push,Success
908439,2026-07-14T11:27:06Z,1011,5044,198.51.100.170,Microsoft 365,Password,Success
908458,2026-07-14T11:27:20Z,1019,5036,203.0.113.171,AWS Console,Passkey,Success
908446,2026-07-14T11:27:34Z,1013,5001,198.51.100.88,Microsoft 365,Passkey,Success
908826,2026-07-14T11:30:10Z,1202,5265,192.0.2.65,Microsoft 365,Password,Success
908694,2026-07-14T11:30:55Z,1125,5134,192.0.2.7,AWS Console,MFA Push,Success
908631,2026-07-14T11:34:43Z,1104,5108,192.0.2.67,VPN Portal,MFA Push,Success
908779,2026-07-14T11:35:39Z,1178,5239,203.0.113.228,Internal Admin Portal,SSO,Success
908473,2026-07-14T11:40:45Z,1028,5022,198.51.100.157,VPN Portal,SSO,Success
908530,2026-07-14T11:41:20Z,1053,5067,198.51.100.107,GitHub Enterprise,Passkey,Success
908432,2026-07-14T11:43:40Z,1009,5046,203.0.113.242,GitHub Enterprise,Password,Invalid Password
908729,2026-07-14T11:44:02Z,1143,5175,192.0.2.94,GitHub Enterprise,SSO,Success
908571,2026-07-14T11:48:42Z,1072,5068,203.0.113.224,Google Workspace,Password,Success
908843,2026-07-14T11:49:40Z,1212,5259,192.0.2.179,ServiceNow,MFA Push,Success
908690,2026-07-14T11:50:15Z,1124,5150,192.0.2.156,Microsoft 365,MFA Push,Success
908491,2026-07-14T11:50:34Z,1035,5037,203.0.113.203,Slack,SSO,Success
908720,2026-07-14T11:51:50Z,1138,5180,192.0.2.244,Slack,Password,MFA Denied
908780,2026-07-14T11:57:05Z,1178,5242,198.51.100.198,Google Workspace,MFA Push,Invalid Password
908566,2026-07-14T11:58:18Z,1070,5088,203.0.113.93,Workday,SSO,Success
908435,2026-07-14T11:58:36Z,1011,5047,198.51.100.220,VPN Portal,Passkey,Success
908686,2026-07-14T11:59:47Z,1123,5157,203.0.113.200,Internal Admin Portal,Passkey,Success
908730,2026-07-14T12:00:13Z,1146,5165,198.51.100.27,ServiceNow,SSO,Success
908547,2026-07-14T12:00:46Z,1061,5081,198.51.100.11,AWS Console,MFA Push,Success
908705,2026-07-14T12:04:10Z,1132,5178,192.0.2.43,,Password,Success
908457,2026-07-14T12:04:59Z,1019,5036,203.0.113.122,Internal Admin Portal,Password,MFA Denied
908675,2026-07-14T12:09:08Z,1120,,203.0.113.230,Slack,Password,Success
908505,2026-07-14T12:09:09Z,1040,5044,198.51.100.49,Slack,Password,Success
908810,2026-07-14T12:09:25Z,1193,,192.0.2.53,GitHub Enterprise,Password,Success
908714,2026-07-14T12:09:28Z,1135,5163,192.0.2.15,Internal Admin Portal,OAuth,Success
908597,2026-07-14T12:10:14Z,1086,5112,203.0.113.60,Slack,MFA Push,Success
908551,2026-07-14T12:10:20Z,1062,5082,203.0.113.177,Microsoft 365,MFA Push,Success
908506,2026-07-14T12:11:47Z,1041,5020,192.0.2.211,AWS Console,SSO,Success
908752,2026-07-14T12:12:49Z,1162,5208,198.51.100.42,VPN Portal,SSO,Success
908821,2026-07-14T12:13:54Z,1200,5259,198.51.100.235,Workday,SSO,Success
908460,2026-07-14T12:14:48Z,1020,5045,192.0.2.49,ServiceNow,MFA Push,Success
908589,2026-07-14T12:14:55Z,1079,5103,198.51.100.250,Google Workspace,OAuth,Success
908617,2026-07-14T12:16:12Z,1099,,203.0.113.141,Salesforce,OAuth,Success
908518,2026-07-14T12:16:33Z,1048,5095,192.0.2.207,Workday,SSO,Success
908594,2026-07-14T12:17:52Z,1085,5105,198.51.100.102,Slack,MFA Push,Success
908479,2026-07-14T12:18:21Z,1031,5041,192.0.2.136,AWS Console,MFA Push,Success
908527,2026-07-14T12:19:04Z,1051,5057,198.51.100.148,VPN Portal,SSO,Success
908545,2026-07-14T12:19:31Z,1060,5093,198.51.100.119,Salesforce,OAuth,Success
908704,2026-07-14T12:19:49Z,1132,5165,192.0.2.170,Slack,MFA Push,Success
908466,2026-07-14T12:20:03Z,1023,5036,192.0.2.35,Workday,Passkey,Success
908772,2026-07-14T12:21:14Z,1175,5240,192.0.2.52,VPN Portal,Password,Success
908751,2026-07-14T12:21:46Z,1162,5186,198.51.100.85,AWS Console,SSO,Success
908599,2026-07-14T12:22:01Z,1088,5101,192.0.2.84,Microsoft 365,MFA Push,Success
908773,2026-07-14T12:23:51Z,1175,5243,203.0.113.238,Microsoft 365,MFA Push,Success
908777,2026-07-14T12:24:37Z,1177,5220,198.51.100.30,ServiceNow,Passkey,Success
908519,2026-07-14T12:25:32Z,1048,5054,192.0.2.98,Internal Admin Portal,Password,Success
908502,2026-07-14T12:26:05Z,1039,5046,198.51.100.133,GitHub Enterprise,Password,Success
908463,2026-07-14T12:26:22Z,1020,5040,198.51.100.204,AWS Console,Password,Success
908711,2026-07-14T12:28:34Z,1135,5177,192.0.2.139,Slack,MFA Push,Success
908603,2026-07-14T12:29:21Z,1088,5108,203.0.113.21,Microsoft 365,Passkey,Success
908508,2026-07-14T12:29:30Z,1044,5093,198.51.100.242,AWS Console,MFA Push,Success
908474,2026-07-14T12:30:16Z,1029,5048,192.0.2.178,Microsoft 365,MFA Push,Success
908616,2026-07-14T12:30:19Z,1098,5122,198.51.100.33,AWS Console,MFA Push,Success
908828,2026-07-14T12:30:31Z,1203,5265,192.0.2.81,Google Workspace,Password,Invalid Password
908802,2026-07-14T12:30:42Z,1189,5240,203.0.113.171,,Passkey,Success
908541,2026-07-14T12:30:52Z,1057,5076,203.0.113.144,Google Workspace,MFA Push,Success
908682,2026-07-14T12:32:08Z,1121,5151,192.0.2.164,GitHub Enterprise,MFA Push,Success
908487,2026-07-14T12:35:01Z,1035,5030,198.51.100.186,ServiceNow,OAuth,Success
908569,2026-07-14T12:35:28Z,1072,5059,198.51.100.29,ServiceNow,Passkey,Success
908827,2026-07-14T12:37:33Z,1202,5263,198.51.100.112,ServiceNow,MFA Push,Success
908725,2026-07-14T12:39:04Z,1140,5182,192.0.2.219,AWS Console,Password,Success
908451,2026-07-14T12:39:38Z,1015,5039,198.51.100.94,Google Workspace,SSO,Success
908741,2026-07-14T12:40:12Z,1156,5196,192.0.2.44,Microsoft 365,SSO,Success
908489,2026-07-14T12:40:51Z,1035,5051,192.0.2.150,AWS Console,Password,Success
908472,2026-07-14T12:45:06Z,1028,5048,192.0.2.130,Workday,SSO,Success
908680,2026-07-14T12:45:59Z,1121,5142,198.51.100.170,Slack,Password,Success
908677,2026-07-14T12:46:33Z,1120,5138,198.51.100.192,Workday,Passkey,Success
908535,2026-07-14T12:47:45Z,1054,5069,198.51.100.61,GitHub Enterprise,Passkey,Success
908593,2026-07-14T12:47:55Z,1083,5132,198.51.100.38,Workday,SSO,Invalid Password
908691,2026-07-14T12:48:12Z,1124,5160,203.0.113.41,Workday,Password,Success
908774,2026-07-14T12:51:37Z,1175,5248,192.0.2.248,Google Workspace,Password,Success
908621,2026-07-14T12:52:13Z,1100,5107,198.51.100.161,Slack,OAuth,Success
908613,2026-07-14T12:54:12Z,1097,5120,192.0.2.117,Internal Admin Portal,Passkey,Success
908572,2026-07-14T12:54:52Z,1073,5067,198.51.100.151,AWS Console,MFA Push,Success
908789,2026-07-14T12:55:33Z,1182,5220,192.0.2.219,Microsoft 365,Password,Success
908434,2026-07-14T12:56:05Z,1011,5041,192.0.2.54,VPN Portal,MFA Push,Success
908427,2026-07-14T12:56:26Z,1007,5012,203.0.113.246,Workday,Password,Success
908776,2026-07-14T12:57:09Z,1175,5235,198.51.100.207,Salesforce,Password,Success
908625,2026-07-14T12:59:35Z,1101,5116,198.51.100.171,ServiceNow,Password,Success
908634,2026-07-14T13:00:55Z,1105,5099,203.0.113.13,Slack,Password,Invalid Password
908643,2026-07-14T13:02:09Z,1108,5150,203.0.113.62,Workday,OAuth,Success
908757,2026-07-14T13:02:55Z,1169,5231,192.0.2.192,ServiceNow,MFA Push,Success
908576,2026-07-14T13:05:12Z,1074,5067,203.0.113.101,AWS Console,SSO,Success
908483,2026-07-14T13:06:25Z,1033,5022,203.0.113.51,Microsoft 365,OAuth,MFA Denied
908706,2026-07-14T13:06:43Z,1132,5179,198.51.100.39,Salesforce,Password,Success
908559,2026-07-14T13:09:35Z,1065,5067,192.0.2.60,Internal Admin Portal,MFA Push,Success
908844,2026-07-14T13:12:41Z,1212,5253,192.0.2.238,Slack,MFA Push,Success
908445,2026-07-14T13:13:59Z,1013,5038,192.0.2.213,Microsoft 365,Password,Success
908470,2026-07-14T13:14:27Z,1025,5037,198.51.100.184,Slack,OAuth,Success
908667,2026-07-14T13:16:40Z,1117,5144,203.0.113.154,Salesforce,SSO,Success
908604,2026-07-14T13:17:03Z,1089,5110,198.51.100.54,GitHub Enterprise,SSO,Success
908771,2026-07-14T13:18:41Z,1175,5241,192.0.2.187,VPN Portal,Passkey,Success
908713,2026-07-14T13:21:45Z,1135,5179,203.0.113.215,Slack,Password,Success
908511,2026-07-14T13:22:16Z,1045,5085,192.0.2.53,GitHub Enterprise,OAuth,Success
908750,2026-07-14T13:24:38Z,1162,5192,192.0.2.81,ServiceNow,OAuth,Success
908719,2026-07-14T13:26:16Z,1137,5177,192.0.2.227,Workday,SSO,Success
908785,2026-07-14T13:26:26Z,1180,5220,192.0.2.44,Internal Admin Portal,OAuth,Success
908803,2026-07-14T13:27:12Z,1190,5226,198.51.100.230,Google Workspace,Password,Success
908661,2026-07-14T13:27:38Z,1116,5133,192.0.2.128,,MFA Push,Success
908800,2026-07-14T13:29:34Z,1189,5238,203.0.113.114,VPN Portal,SSO,Success
908644,2026-07-14T13:30:17Z,1108,5139,192.0.2.9,Google Workspace,Passkey,Success
908708,2026-07-14T13:30:32Z,1132,5182,198.51.100.165,Google Workspace,Password,MFA Timeout
908834,2026-07-14T13:30:37Z,1207,5254,198.51.100.155,Google Workspace,Password,Success
908455,2026-07-14T13:31:34Z,1016,5048,198.51.100.200,ServiceNow,SSO,Success
908523,2026-07-14T13:32:54Z,1050,5066,198.51.100.161,VPN Portal,Password,Success
908822,2026-07-14T13:33:26Z,1201,5250,192.0.2.194,GitHub Enterprise,MFA Push,Success
908484,2026-07-14T13:33:50Z,1033,5021,192.0.2.54,Salesforce,SSO,Success
908424,2026-07-14T13:35:26Z,1006,5016,192.0.2.165,Slack,OAuth,Success
908438,2026-07-14T13:36:41Z,1011,5015,192.0.2.97,Salesforce,Passkey,Invalid Password
908582,2026-07-14T13:37:21Z,1075,5090,198.51.100.195,Slack,MFA Push,Success
908842,2026-07-14T13:37:30Z,1212,5260,203.0.113.79,Internal Admin Portal,SSO,Success
908683,2026-07-14T13:39:53Z,1121,5161,203.0.113.114,VPN Portal,MFA Push,Invalid Password
908715,2026-07-14T13:40:23Z,1135,5181,198.51.100.15,Microsoft 365,MFA Push,Success
908454,2026-07-14T13:43:22Z,1015,5040,203.0.113.230,Google Workspace,SSO,Success
908778,2026-07-14T13:45:22Z,1178,5219,192.0.2.12,AWS Console,Password,Success
908578,2026-07-14T13:45:36Z,1074,5070,198.51.100.11,Workday,Password,Success
908626,2026-07-14T13:46:23Z,1102,5116,198.51.100.104,Google Workspace,MFA Push,Success
908635,2026-07-14T13:51:38Z,1105,5125,198.51.100.196,VPN Portal,MFA Push,Success
908807,2026-07-14T13:55:02Z,1192,5224,203.0.113.171,Microsoft 365,SSO,Success
908501,2026-07-14T13:55:11Z,1039,5045,198.51.100.51,Internal Admin Portal,Passkey,Success
908799,2026-07-14T13:55:36Z,1189,5215,198.51.100.176,Microsoft 365,SSO,Success
908795,2026-07-14T13:56:22Z,1186,5214,203.0.113.199,Internal Admin Portal,Passkey,Success
908456,2026-07-14T13:57:08Z,1019,5009,192.0.2.180,GitHub Enterprise,SSO,Success
908550,2026-07-14T13:58:22Z,1062,5077,192.0.2.228,AWS Console,SSO,Success
908442,2026-07-14T13:59:42Z,1012,5048,203.0.113.196,Google Workspace,Password,Success
908425,2026-07-14T14:01:26Z,1006,5003,203.0.113.43,Salesforce,MFA Push,Success
908581,2026-07-14T14:03:07Z,1075,5080,203.0.113.142,VPN Portal,Password,Success
908838,2026-07-14T14:07:49Z,1211,5255,203.0.113.202,VPN Portal,SSO,Success
908560,2026-07-14T14:08:47Z,1066,5078,203.0.113.125,ServiceNow,Password,Success
908624,2026-07-14T14:12:33Z,1101,5115,198.51.100.56,Salesforce,SSO,Success
908784,2026-07-14T14:12:38Z,1180,5213,192.0.2.202,AWS Console,MFA Push,Success
908797,2026-07-14T14:16:09Z,1186,5219,198.51.100.147,GitHub Enterprise,MFA Push,Success
908429,2026-07-14T14:17:47Z,1008,5034,203.0.113.144,GitHub Enterprise,Password,Success
908700,2026-07-14T14:18:40Z,1128,5136,198.51.100.107,AWS Console,Password,Success
908679,2026-07-14T14:21:40Z,1120,5134,192.0.2.47,Slack,Password,Success
908441,2026-07-14T14:24:01Z,1012,5026,198.51.100.16,Microsoft 365,SSO,Success
908710,2026-07-14T14:25:54Z,1133,5164,198.51.100.119,Google Workspace,Passkey,Success
908692,2026-07-14T14:26:11Z,1125,5158,198.51.100.164,Salesforce,OAuth,Success
908619,2026-07-14T14:26:45Z,1099,5120,192.0.2.169,Workday,Password,Success
